   -0.199127069577403759E+01   -0.590555335807826509E+01   -0.942510593231374116E+01   -0.523709944516688619E+01   -0.929095122919533267E+01   -0.108129862286003124E+02    0.532210499711248985E+03    0.136560958529005250E+01    0.202734760110216045E+00    0.375547032416568172E+00   -0.154937022771009225E+01    0.179195169042708136E+01   -0.561905542606945652E+01    0.466793717572805100E+01   -0.843363795624456003E+01   -0.592927702007676949E+01    0.175490332968919083E+00    0.440633805742954410E+00    0.180266147373500338E+02    0.460412115295629198E+00    0.397940026064575477E+04    0.494035840479325998E+04    0.214357478132263168E+04
   -0.155827440830962338E+01   -0.102275203373181487E+02   -0.965381144933570923E+01   -0.394145802641465792E+01   -0.228108992941298361E+01   -0.231041028392053072E+01    0.558445601342122472E+03    0.164335215967722448E+01    0.276903300168722444E+00   -0.228896468076406556E+01   -0.694792052642560787E+01   -0.797134834196840281E+00   -0.525544454610653311E+01    0.817815222285647536E+01   -0.179306799216591592E+02    0.116158026822298055E+01    0.480791564130339799E+00    0.450488651150971808E+00    0.117970534733274981E+02    0.423855686559618194E+00    0.407195480355059044E+04    0.493294748364716816E+04    0.214387816328054214E+04
   -0.192634086551286110E+01   -0.961278497763521145E+01   -0.854226015991939391E+01   -0.397023956350042084E+01   -0.780274305498626930E+01   -0.901252222831908867E+01    0.552493184123135734E+03    0.161226435667065848E+01    0.895161601615349078E+00   -0.474463052786917494E+01   -0.772675108157642576E+01   -0.304481488648517207E+00   -0.714824599344358980E+01    0.176021414470308102E+01   -0.916375039107862044E+01    0.168099218845404508E+01    0.867103638974105251E+00    0.461698468070742440E+00    0.174870716176146779E+02    0.484451065592886643E+00    0.402208665527354333E+04    0.493612321870048618E+04    0.214394634113849361E+04
   -0.291338175263860144E+01   -0.903011639977485991E+01   -0.843481509772879257E+01   -0.114313087456766294E+02   -0.311740154935549896E+01   -0.117853164634539418E+02    0.414600197136445217E+03    0.132481938431343327E+01    0.196467283502213141E+01   -0.397472323526295934E+01   -0.680488342833245596E+01    0.559951845357141487E+00   -0.573875478971434028E+01    0.669480598532138593E+01   -0.970394707633242248E+01   -0.352217677853963096E+01    0.378577851697676604E+00    0.445337041556719437E+00    0.114003504730767649E+02    0.493976556580279391E+00    0.386607843757638329E+04    0.482260754954369258E+04    0.214422708721953541E+04
   -0.235357599290852448E+01   -0.531718726747200865E+01   -0.765398153020902061E+01   -0.469022583474680044E+01   -0.775671234657908926E+01   -0.492413464179632943E+01    0.474599734628966701E+03    0.479024528153260520E+00    0.171446629309369936E+01   -0.413980988637128178E+00   -0.806098518585839408E+01    0.399638163283434267E+00   -0.738751016307421171E+01    0.595061233861914118E+01   -0.754377765566821168E+01   -0.424811413308365360E+00    0.598169756418766463E+00    0.455192771777352234E+00    0.239926915833440546E+02    0.482145770490644332E+00    0.401550105252014737E+04    0.491489098990923139E+04    0.214439022744058593E+04
   -0.285741322582320656E+01   -0.492917076505280072E+01   -0.959827190075596448E+01   -0.100623952508576675E+02   -0.308221251162290955E+01   -0.493030194518933218E+01    0.524546760460515770E+03    0.869565516962163332E+00    0.141460389991742996E+01   -0.294555643193358652E+01   -0.843151096837794078E+01    0.574917371007301892E+00   -0.304348317445152183E+01    0.771263231998438137E+01   -0.146395417968708443E+02   -0.294215982505404483E+00    0.559093121738505783E+00    0.434455221495102628E+00    0.192902762140981245E+02    0.474658959233263456E+00    0.418427557738001178E+04    0.496664907057653636E+04    0.214447457517082194E+04
   -0.223430598737291142E+01   -0.655742068732267658E+01   -0.873184190483577360E+01   -0.832491086776076550E+01   -0.715231252933479222E+01   -0.962488745618947661E+01    0.478137519466395020E+03    0.147035589968716351E+01    0.895653401959640272E+00   -0.176661017610105819E+01   -0.714756541889836239E+01    0.132875826352613480E+01   -0.551308994992125001E+01    0.574404362154633752E+01   -0.179321248138625222E+02   -0.205500591337018612E+01    0.133970868286009792E+00    0.448928181534869519E+00    0.199341808626426911E+02    0.485673559842501157E+00    0.414931202670262428E+04    0.493662859039498289E+04    0.214468380039155363E+04
   -0.328831902251584829E+01   -0.632444853971353460E+01   -0.948164149859443128E+01   -0.958092444021884049E+01   -0.808652487537060694E+01   -0.751967337768539856E+01    0.683753578769040701E+03    0.890854847286567941E+00    0.526547876117360092E+00   -0.335191807966323463E+01   -0.418224665667721940E+01    0.138685222904472827E+01   -0.579244584801240592E+01    0.708527706083410536E+01   -0.137437409255265841E+02   -0.251846577042293340E+01    0.517779377520408368E+00    0.458622425960270086E+00    0.198707372269599674E+02    0.472236313647170225E+00    0.402046549006812165E+04    0.493428997642302147E+04    0.214474915659523413E+04
   -0.210752227647377666E+01   -0.856438488991729230E+01   -0.100456599857879034E+02   -0.809996040671360262E+01   -0.103703433491189436E+02   -0.827291939185954384E+01    0.528937057744794515E+03    0.121911506180375828E+01    0.599495354358306254E+00   -0.313276268640796385E+01   -0.413274394551815849E+01    0.143957337771360905E+01   -0.628897848308821228E+01    0.438513750176119288E+01   -0.350389377504473387E+01   -0.151455922563056689E+01    0.259994356902017332E+00    0.444242672384395632E+00    0.214856438005281731E+02    0.493677619565783377E+00    0.404744606284544079E+04    0.489647507792575198E+04    0.214478670797470340E+04
   -0.147580076634556612E+01   -0.679660435334033775E+01   -0.730122480702791776E+01   -0.419860557211370544E+01   -0.871211822009876613E+01   -0.249927575529280865E+01    0.669297086542111629E+03    0.131283069602433722E+01    0.161539809341440321E+01   -0.147396027495314641E+01   -0.444404359253840742E+01   -0.137159314947269628E+01   -0.698147504764671023E+01    0.788384005032130197E+01   -0.102368592670120027E+02   -0.512890815629113206E+00    0.102153129417076285E+00    0.437934710189256060E+00    0.205934993227548091E+02    0.488077760523937809E+00    0.399032494200168367E+04    0.500702622506055377E+04    0.214485064434948299E+04
   -0.314874334176017179E+01   -0.113882176578804071E+02   -0.988739196222359595E+01   -0.559215432797749123E+01   -0.118778585427185028E+02   -0.792491489022990336E+01    0.932025629777784047E+03    0.103906881401221751E+01    0.168875700130449324E+01   -0.505486548976083050E+01   -0.587034826681331356E+01   -0.529496075500814900E+00   -0.676136357511538577E+01    0.896430533722483602E+01   -0.140602350045729025E+02   -0.115916004059284994E+01    0.438048024810151870E+00    0.451451873755647548E+00    0.297311716860772073E+02    0.461009517149159387E+00    0.388945773595454921E+04    0.492596798946629588E+04    0.214493486416788119E+04
   -0.345534989250218061E+01   -0.726288493324079454E+01   -0.839277023924946164E+01   -0.716587501801311966E+01   -0.612427805693381622E+01   -0.845596137202208631E+01    0.842604133191844994E+03    0.167657027939897429E+01    0.150171750928523662E+01   -0.319395406139740601E+00   -0.756386639845217879E+01    0.717755862660967470E+00   -0.438263076520834005E+01    0.502145434454984496E+01   -0.919510137274946260E+01   -0.935858322242930640E+00    0.622638853369954060E+00    0.450326294802300575E+00    0.243093352326360588E+02    0.447037342239617441E+00    0.408652485094275153E+04    0.483436654638586151E+04    0.214494712788574725E+04
   -0.263217688247539350E+01   -0.630140446450950176E+01   -0.115769217508708309E+02   -0.113566356232751957E+02   -0.828016238817632910E+01   -0.903591212173692782E+01    0.537991125134057938E+03    0.116792552250409476E+01    0.163086355991841292E+01   -0.475357857732006650E+01   -0.649732927482917866E+01    0.197075108344611616E+01   -0.404772187803646144E+01    0.636864860569438740E+01   -0.478422592530939816E+01   -0.308486732042374445E+01    0.284536188649582411E+00    0.427813360424716960E+00    0.156995190849648090E+02    0.457120865919998343E+00    0.401453289057867596E+04    0.491712214639557624E+04    0.214494950617411723E+04
   -0.230486300646728637E+01   -0.952178474483780768E+01   -0.790620697597226840E+01   -0.935067059543769297E+01   -0.803628709821453313E+01   -0.936588326548337591E+01    0.318280795175866444E+03    0.118144547214237505E+01    0.185512909179589336E+01    0.325394951438127578E+00   -0.573430310458814319E+01    0.197757392015068323E+01   -0.622905260615633605E+01    0.968959949738317050E+01   -0.174623917903052046E+02   -0.328980575586539459E+01    0.116450022687908786E+00    0.450565942291284161E+00    0.131098963991487931E+02    0.499220852006249216E+00    0.398191738468180165E+04    0.491820009247370490E+04    0.214497769952757608E+04
   -0.920535586487462254E+00   -0.118365939423369184E+02   -0.772922475264616615E+01   -0.997738276958728321E+01   -0.396125876792759257E+01   -0.464730626348674214E+01    0.716802025234268740E+03    0.178612247830970472E+01    0.765133705019897414E+00   -0.218673105509933308E+01   -0.470542959964088858E+01    0.771345414325174339E+00   -0.761281054259042644E+01    0.757517225796578941E+01   -0.719778454315728133E+01   -0.485224894893641157E+01    0.170044743364470757E+00    0.437126121433007109E+00    0.160281054105954794E+02    0.480901249301450284E+00    0.386021848853237498E+04    0.486535282766737691E+04    0.214502751258969920E+04
